"Subscription";"SubscriptionId";"SubscriptionMGpath";"Provider";"State"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.SustainabilityServices";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.Synapse";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.Syntex";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.ToolchainOrchestrator";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.UpdateManager";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.UsageBilling";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.Validate";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.VerifiedId";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.VideoIndexer";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.VirtualMachineImages";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"microsoft.visualstudio";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.VMware";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.VoiceServices";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.Web";"Registered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.WeightsAndBiases";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.Windows365";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.WindowsPushNotificationServices";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.WorkloadBuilder";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Microsoft.Workloads";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"MongoDB.Atlas";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Neon.Postgres";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"NewRelic.Observability";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"NGINX.NGINXPLUS";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Oracle.Database";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"PaloAltoNetworks.Cloudngfw";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Pinecone.VectorDb";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"PureStorage.Block";"NotRegistered"
"azr-mge-dev-sub-04";"399a72e1-30af-4a84-92ac-af885a677310";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/connectivity/399a72e1-30af-4a84-92ac-af885a677310";"Qumulo.Storage";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"ArizeAi.ObservabilityEval";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Astronomer.Astro";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Dell.Storage";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Dynatrace.Observability";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"GitHub.Network";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Informatica.DataManagement";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"LambdaTest.HyperExecute";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Liftrbasic.Samplerp";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AAD";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AadCustomSecurityAttributesDiagnosticSettings";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"microsoft.aadiam";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Addons";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.ADHybridHealthService";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Advisor";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AgriculturePlatform";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AlertsManagement";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AnalysisServices";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.ApiCenter";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.ApiManagement";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.App";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AppAssessment";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AppComplianceAutomation";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AppConfiguration";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.ApplicationMigration";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AppLink";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AppPlatform";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Approvals";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.ArcContainerStorage";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Attestation";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Authorization";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Automanage";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Automation";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AVS";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AWSConnector";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AzureActiveDirectory";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AzureArcData";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AzureBusinessContinuity";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AzureDataTransfer";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AzureFleet";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AzureImageTestingForLinux";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AzureLargeInstance";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AzurePlaywrightService";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AzureResilienceManagement";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AzureScan";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AzureSphere";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AzureStack";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AzureStackHCI";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.AzureTerraform";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.BackupSolutions";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.BareMetal";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.BareMetalInfrastructure";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Batch";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Billing";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.BillingBenefits";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Bing";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.BlockchainTokens";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Blueprint";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.BotService";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Cache";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Capacity";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Carbon";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Cdn";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.CertificateRegistration";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.ChangeSafety";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.Chaos";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.ClassicCompute";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.ClassicInfrastructureMigrate";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.ClassicNetwork";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.ClassicStorage";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.ClassicSubscription";"Registered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.CleanRoom";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.CloudDevicePlatform";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.CloudHealth";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.CloudShell";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.CloudTest";"NotRegistered"
"azr-mge-dev-sub-03";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/management/8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"Microsoft.CodeSigning";"NotRegistered"
